André Micael Pereira,1989-02-04,1400000
Marco Davide Faraoni,1991-10-25,1800000
Daniel Giménez Hernández,1983-07-30,900000
Aleix García Serrano,1997-06-28,3100000
Higor Inácio Platiny Rodrigues,1990-10-02,2100000
Rodrigo Bentancur,1997-06-05,3900000
Robin Gosens,1994-07-05,2000000
Josip Brekalo,1998-06-23,3100000
Sven Schipplock,1988-11-08,1800000
Jamie Murphy,1989-08-28,1900000
Luca Garritano,1994-02-11,2600000
Fabián Ruíz Peña,1996-04-03,2300000
Niccolò Giannetti,1991-05-12,2200000
Massadio Haïdara,1992-12-02,2000000
Óscar Francisco García Quintela,1996-06-17,3200000
Alejandro Mula Sánchez,1996-07-23,2900000
Rubén Sobrino Pozuelo,1992-06-01,2400000
Flávio da Silva Ramos,1994-05-12,2100000
Luka Jovic,1997-12-23,3400000
Filipe Joaquim Melo Silva,1989-11-03,1700000
Enrique Sola Clemente,1986-02-25,1600000
Arsénio Martins Lafuente Nunes,1989-08-30,1900000
Bruno Viana Willemen Da Silva,1995-02-05,2100000
Cristiano Lombardi,1995-08-19,1800000
Edimilson Fernandes,1996-04-15,1900000
Luiz Phellype Luciano Silva,1993-09-27,1500000
Jordon Mutch,1991-12-02,1200000
Ewandro Felipe de Lima Costa,1996-03-15,1700000
Gerrit Holtmann,1995-03-25,1600000
Ryan Kent,1996-11-11,1800000
Bruno Vinícius Souza Ramos,1997-03-30,1600000
Cameron Brannagan,1996-05-09,1700000
Edson Rodrigues Farias,1992-01-12,1300000
Patricio Gabarrón Gil,1993-04-17,1200000
Marco Silvestri,1991-03-02,950000
Juan Tomás Ortuño Martínez,1992-02-11,1300000
Florent Hanin,1990-02-04,975000
Matt Targett,1995-09-18,1600000
Ivan Vargic,1987-03-15,675000
Pierre Sagna,1990-08-21,900000
Stéphane Sparagna,1995-02-17,1200000
Erick Cabaco,1995-04-19,1500000
Shani Tarashaj,1995-02-07,1500000
Emil Berggreen,1993-05-10,1500000
Georg Teigl,1991-02-09,1100000
Matthias Zimmermann,1992-06-16,1100000
Bruno Martella,1992-08-14,1100000
Seung Woo Lee,1998-01-06,1600000
Wagner Andrade Borges,1987-04-03,1000000
Vanja Milinkovic-Savic,1997-02-20,1200000
Andrea Cossu,1980-05-03,350000
Michael Langer,1985-01-06,600000
Mário Jorge Quintas Felgueiras,1986-12-12,675000
Pedro José da Silva Trigueira,1988-01-04,700000
Tim Kleindienst,1995-08-31,1600000
Riccardo Orsolini,1997-01-24,2300000
Anastasios Karamanos,1990-09-21,1300000
Hélder José Castro Ferreira,1997-04-05,1600000
Michele Cremonesi,1988-04-15,825000
Jonas Meffert,1994-09-04,1200000
Andrija Balic,1997-08-11,1500000
Patric Klandt,1983-09-29,525000
Taleb Tawatha,1992-06-21,1100000
Jens Stryger Larsen,1991-02-21,1000000
Lukas Klünter,1996-05-26,1600000
Trent Alexander-Arnold,1998-10-07,1900000
Luís Miguel Vieira da Silva,1990-10-08,1100000
Bruno Cristiano Carvalho Santos,1984-01-17,625000
Rajiv van La Parra,1991-06-04,1200000
Gonçalo Mendes Paciência,1994-08-01,1600000
Oriol Rosell Argerich,1992-07-07,1200000
Gaspar Iñíguez,1994-03-26,1500000
Dylan McGowan,1991-08-06,1100000
Rui Jorge Farto Correia,1990-08-23,1100000
James Wilson,1995-12-01,1500000
Sehrou Guirassy,1996-03-12,1700000
Francisco Neto Ramos,1995-04-10,1700000
Youssef En-Nesyri,1997-06-01,1700000
Patrick Cutrone,1998-01-03,2300000
William Alves de Oliveira,1991-12-07,1300000
Ruben Alexandre Rocha Lima,1989-10-03,875000
Gianluca Gaudino,1996-11-11,2000000
Shoya Nakajima,1994-08-23,1500000
Carlo Pinsoglio,1990-03-16,700000
Rolando Mandragora,1997-06-29,2000000
Michael Olunga Ogada,1994-03-26,1600000
Alexandre Costa Silva,1997-03-16,1600000
Dávid Ivan,1995-02-01,1400000
Daniel Pavlovic,1988-04-22,800000
Pedro Miguel Pereira,1998-01-22,1700000
Axel Werner,1996-02-28,1500000
Suat Serdar,1997-04-11,1900000
Lys Mousset,1996-02-08,1500000
Sauli Väisänen,1994-06-05,1200000
Fábio Diogo Agrela Ferreira,1992-07-07,1200000
Marcos Nascimento Teixeira,1996-06-05,1400000
Jean Sony Alcenat,1986-01-23,700000
Marvin Stefaniak,1995-02-03,1500000
Mamadou Kone,1991-12-25,1400000
Cheick Keita,1996-11-16,1600000
Tommie Hoban,1994-01-24,1200000
Andrea Barberis,1993-12-11,1400000
Rúben Alves Dias,1997-05-14,1600000
Alex Ferrari,1994-07-01,1200000
Lukas Kübler,1992-08-30,1100000
Mauro Arambarri,1995-09-30,1400000
Jens Grahl,1988-09-22,750000
Marcello Trotta,1992-09-29,1400000
Felipe Francisco Macedo,1994-03-27,1200000
Joachim Andersen,1996-05-31,1300000
Georg Niedermeier,1986-02-26,700000
Marco Fossati,1992-10-05,1300000
António Manuel Pereira Xavier,1992-07-06,1300000
Eduardo Expósito Jaén,1996-08-01,2300000
László Bénes,1997-09-09,2300000
Joan Angel Román Ollè,1993-05-18,1400000
António Manuel Fernandes Mendes,1992-10-23,1400000
Alexandre Garcia Guedes,1994-02-11,1600000
Felix Passlack,1998-05-29,2000000
Yordan Osorio,1994-05-10,1300000
César Henrique Martins,1992-12-28,1200000
Lucas Silva Afonso,1996-03-23,1300000
Joaquim Manuel Sampaio Silva,1975-11-13,70000
João Miguel da Cunha Teixeira,1981-08-19,250000
Mateus da Silva,1991-08-30,1100000
Antonio Sivera Salvá,1996-08-11,950000
Pablo Renan dos Santos,1992-03-18,950000
Max Grün,1987-04-05,575000
Falaye Sacko,1995-05-01,1100000
Alexander Isak,1999-09-21,1800000
Martin Cranie,1986-09-26,650000
Soufyan Ahannach,1995-09-09,1300000
Emanuel Cecchini,1996-12-24,1400000
Cristiano Pereira Figueiredo,1990-11-29,750000
Jadson Silva de Morais,1991-11-05,925000
Sullay Kaikai,1995-08-26,1400000
Ben Hamer,1987-11-20,700000
Iago Azevedo dos Santos,1992-05-22,975000
Viktor Lundberg,1991-03-24,1100000
Mattia Valoti,1993-09-06,1100000
Robert Åhman Persson,1987-03-26,675000
Yanni Regäsel,1996-01-13,1100000
Bjarne Thoelke,1992-04-11,975000
Bilel Aouacheria,1994-04-02,1200000
Lluis López Marmol,1997-03-05,1300000
Inácio Carneiro dos Santos,1996-01-29,1200000
Leandro de Lima Silva,1993-09-25,1200000
Leonardo Suárez,1996-03-30,1500000
Jannik Huth,1994-04-15,1100000
Collin Quaner,1991-06-18,1100000
Saúl García Cabrero,1994-11-09,1200000
Ença Fati,1993-08-11,1200000
Abdoul Karim Yoda,1988-10-25,900000
Ander Guevara Lajo,1997-07-07,1200000
Mathías Olivera,1997-10-31,1400000
José Diogo Dalot Teixeira,1999-03-18,1600000
Pedro Filipe Rodrigues,1997-05-20,1500000
Aymen Barkok,1998-05-21,1900000
Felipe Nicolás Avenatti,1993-04-26,1200000
Jicí Skalák,1992-03-12,1100000
Mattia Zaccagni,1995-06-16,1500000
Rafael Eduardo Costa,1991-01-19,1100000
Vittorio Parigini,1996-03-25,1500000
Vasco António Barbosa da Costa,1991-08-08,1100000
Erik Thommy,1994-08-20,1300000
Simeon Tochukwu Nwankwo,1992-05-07,1100000
Martin Chrien,1995-09-08,1400000
Pedro Emanuel Ferreira Sousa,1990-09-19,750000
Dénis Paulo Duarte,1994-05-04,1000000
Fabrício dos Santos Messias,1990-03-28,1000000
Samuel Gustafson,1995-01-20,1200000
Cristian Dell'Orco,1994-02-10,1000000
José Pedro Azevedo Ferreira,1987-09-01,875000
Bruno Gomes Oliveira Conceição,1996-07-19,1600000
George Puccac,1996-04-08,1500000
Marko Bakic,1993-11-01,1200000
Miguel Filipe Nunes Cardoso,1994-06-19,1300000
Wenderson Nascimento Galeno,1997-10-22,1500000
Mohamed Gouaida,1993-05-15,1200000
Anderson Conceição Benedito,1989-10-24,750000
Thiago Cardoso,1991-08-04,925000
Anders Lindegaard,1984-04-13,450000
Matheus da Cunha Gomes,1996-02-28,1500000
Aleksandar Tonev,1990-02-03,950000
Francesco Vicari,1994-08-03,1100000
Rick van Drongelen,1998-12-20,1700000
Shawn Parker,1993-03-07,1200000
Andersson Ordóñez,1994-01-29,1100000
Cristian Arango,1995-03-09,1300000
Eduardo Antônio Machado Teixeira,1993-06-07,1200000
Tiago Galvão da Silva,1989-08-24,925000
Jan Bednarek,1996-04-12,1400000
Ronaldo Peña,1997-03-10,1300000
Niki Mäenpää,1985-01-23,525000
Gian dos Santos Martins,1993-04-02,1100000
Junior Tallo,1992-12-21,1200000
Juan Foyth,1998-01-12,1700000
Abdou Diallo,1996-05-04,1300000
Christofer Heimeroth,1981-08-01,210000
Yuning Zhang,1997-01-05,1500000
Davide Biraschi,1994-07-02,1100000
Alfredo Kulembe Ribeiro,1990-03-27,950000
David Nicolas Andrade,1988-04-12,600000
Washington Santana da Silva,1989-01-20,725000
Arlind Ajeti,1993-09-25,975000
Paolo Pancrazio Faragò,1993-02-12,1200000
Justin Eilers,1988-06-13,875000
Jannes Horn,1997-02-06,1300000
Luis Henrique Farinhas Taffner,1998-03-17,1400000
Bruno Martins Teles,1986-05-01,575000
Wallyson Teixeira Mallmann,1994-02-16,1300000
Hélder Luís Vieira Tavares,1989-12-26,1000000
Felix Uduokhai,1997-09-09,1300000
Jan Zimmermann,1985-04-19,525000
Gonçalo Filipe Oliveira Silva,1991-06-04,900000
Anto Grgic,1996-11-28,1500000
Ângelo Pelegrinelli Neto,1991-09-02,1100000
Óscar Rodríguez Arnaiz,1998-06-28,1700000
Borja Herrera González,1993-01-08,1000000
Tiago David Janeiro Caeiro,1984-03-29,575000
Alessandro Murgia,1996-08-09,1600000
Luis Felipe Dias do Nascimento,1991-04-08,875000
Dawid Kownacki,1997-03-14,1700000
Sebastian Maier,1993-09-18,1200000
Diego Luiz Siqueira Medeiros,1993-03-28,1200000
Pedro Miguel Barbosa Queirós,1984-08-08,500000
Eloi Amagat Arimany,1985-05-21,675000
Mason Holgate,1996-10-22,1500000
Roberto Jesus Machado Beto Alves,1990-01-01,700000
Luís Miguel Vieira Machado,1992-11-04,1000000
Wilson Miguéis Manafá Jancó,1994-07-23,1200000
Emerson Hyndman,1996-04-09,1500000
José Aurelio Suárez García,1995-12-18,1000000
Michelangelo Albertazzi,1991-01-07,650000
Vladlen Yurchenko,1994-01-22,1000000
Heliardo Vieira da Silva,1991-12-14,975000
Paulo Jorge Pedro Lopes,1978-06-29,50000
Eneko Capilla González,1995-06-13,1100000
Josh Sims,1997-03-28,1700000
Berat Djimsiti,1993-02-19,925000
Jesús Hernández,1993-01-06,1000000
Dominic Calvert-Lewin,1997-03-16,1700000
Gerson Santos da Silva,1997-05-20,1500000
Philip Billing,1996-06-11,1500000
Michael Zetterer,1995-07-12,950000
Esteban Rolón,1995-03-25,1300000
Aitor Seguín Cid,1995-02-27,1100000
Marcos André Costa Valente,1994-02-04,900000
Jefferson De Jesus Santos,1993-04-14,750000
Brayan Perea,1993-02-25,1100000
Maximilian Mittelstädt,1997-03-18,1200000
José Valencia,1991-12-18,1000000
Bruno André Freitas Monteiro,1984-10-05,575000
Ricardo Abel Barbosa Ferreira,1989-12-03,600000
Salvador Ichazo,1992-01-26,675000
Seung Ho Paik,1997-03-17,1200000
Onur Bulut,1994-04-16,975000
Francesco Migliore,1988-04-17,575000
Mateusz Zachara,1990-03-27,825000
Mattia Bani,1993-12-10,900000
Abenego Tembeng,1991-09-13,800000
Alan Eduardo Schons,1993-05-24,1000000
Joaquim Claude Gonçalves Araújo,1994-04-09,925000
Mama Samba Baldé,1995-11-06,975000
Connor Mahoney,1997-02-12,1200000
Miguel Aires Fernandes Olivera,1994-05-25,700000
Sueliton Florêncio Nogueira,1991-06-26,775000
Robert Muric,1996-03-12,1100000
Yuri Oliveira Ribeiro,1997-01-24,1100000
Piqueti Djassi Brito Silva,1993-02-12,1000000
Hal Robson-Kanu,1989-05-21,800000
Pa Konate,1994-04-25,850000
Rhoys Wiggins,1987-11-04,575000
Ulisses Garcia,1996-01-11,1100000
Rafik Zekhnini,1998-01-12,1600000
Marius Wolf,1995-05-27,1200000
Fernando Manuel Ferreira Fonseca,1997-03-14,1100000
Sérgio Filipe da Silva Barge,1984-01-04,290000
César Falletti,1992-12-02,1000000
Charalampos Kyriakou,1995-02-09,975000
Cláudio Falcão Santos,1994-07-03,1000000
Oliver Kragl,1990-05-12,800000
Berkay Özcan,1998-02-15,1300000
Nikola Vlašic,1997-10-04,1600000
Simon Laner,1984-01-28,450000
Sadiq Umar,1997-02-02,1500000
Sam McQueen,1995-02-06,950000
Unai Simón Mendibil,1997-06-11,1200000
Jairo Morillas Rivero,1993-07-02,1000000
Rafael Leme Amorim,1987-07-30,600000
Tyler Boyd,1994-12-30,1000000
Javier Fernández Abruñedo,1996-02-20,1100000
Iván Bulos,1993-05-20,1000000
Joel António Soares Ferreira,1992-01-10,825000
Marco António Garcia Pinto,1988-03-22,525000
José Vítor Moreira Semedo,1985-01-11,450000
Borja Domingo Domingo,1996-02-15,1100000
Aly Mallé,1998-04-03,1400000
Luís Carlos Rocha Rodrigues,1986-08-13,575000
Andrew Hjulsager,1995-01-15,1200000
Caio Henrique Oliveira Silva,1997-07-31,1600000
Chris Willock,1998-01-31,1600000
David Dias Resende Bruno,1992-02-14,675000
Cristian Rivero Sabater,1998-03-21,875000
Marlon Frey,1996-03-24,775000
Philipp Klement,1992-09-09,850000
Robson Januario de Paula,1994-02-14,750000
Stuart Taylor,1980-11-28,90000
Okwonkwo Orji,1998-01-19,1400000
Héctor Quiñones,1992-03-17,675000
Alexander Stolz,1983-10-13,325000
Jorge Samuel Fernandes,1996-01-30,1000000
João Paulo Santos da Costa,1996-02-02,800000
Mohamed Fares,1996-02-15,925000
Salvador Ruíz Rodríguez,1995-05-17,725000
Philipp Ochs,1997-04-17,1400000
Pablo Sisniega,1995-07-07,750000
Christopher Oikonomidis,1995-05-04,1000000
Senna Miangue,1997-02-05,900000
Cristo González Pérez,1997-10-14,1400000
Bernardo Oliveira Dias,1997-01-04,1000000
Fredrik Ulvestad,1992-06-17,800000
Luis Fernández Teijeiro,1993-09-27,875000
Antonio Briseño,1994-02-05,725000
Reece Oxford,1998-12-16,1200000
Bruno Ricardo Valdez Wilson,1996-12-27,825000
João Vasco Santos de Miranda,1994-12-26,925000
Sead Hakšabanovic,1999-05-04,1300000
Gildo Lourenço Vilanculos,1995-01-31,900000
Tomás Martins Podstawski,1995-01-30,900000
Salih Özcan,1998-11-01,1300000
Joe Riley,1996-12-06,1000000
Aleš Matcjc,1996-06-03,850000
Pablo Clavería Herraíz,1996-04-01,825000
Johannes Eggestein,1998-05-08,1400000
Dean Whitehead,1982-01-21,150000
Brais Méndez Portela,1997-01-07,1200000
Sebastià Sastre Catalá,1994-06-22,950000
Álvaro Tejero Sacristán,1996-07-20,1000000
Abner Felipe Souza de Almeida,1996-05-30,1000000
Aymen Tahar,1989-10-02,550000
Gian-Luca Waldschmidt,1996-05-19,1000000
Shaquell Kwame Moore,1996-11-02,900000
Niklas Lomb,1993-07-28,625000
Luca Crecco,1995-09-06,1000000
Philipp Lienhart,1996-07-11,975000
Pedro Miguel Silva Rocha,1985-03-06,350000
Rafael Mir Vicente,1998-06-18,975000
Brandon Mason,1997-09-30,1200000
Pedro Filipe Tinoco Monteiro,1994-01-30,775000
Oviemuno Ejaria,1997-11-18,1400000
Luís Pedro Pinto Trabulo,1994-08-22,750000
Antonio Donnarumma,1990-07-07,575000
Victor Guilherme Massaia,1992-02-09,650000
João Pedro Pereira Silva,1990-05-21,750000
João Duarte Teixeira Góis,1990-05-05,600000
Hamza Choudhury,1997-10-01,875000
Brahim Díaz,1999-08-03,1300000
José Cleylton Santos,1993-03-19,700000
Dejan Dražic,1995-09-26,1000000
Robin Koch,1996-07-17,925000
Ainsley Maitland-Niles,1997-08-29,1200000
Doneil Henry,1993-04-20,750000
Samuel cahin-Radlinger,1992-11-07,600000
Nick Ansell,1994-02-02,750000
Pedro Manuel da Mota Pinto,1994-11-08,700000
Ferdinando Coppola,1978-06-10,40000
Benito Ramírez del Toro,1995-07-11,1200000
Diogo Filipe Rocha Costa,1995-05-03,950000
Christian Früchtl,2000-01-28,975000
Francisco Guerrero Martín,1996-03-11,850000
Edilson Alberto Sanches Borges,1995-01-17,825000
Pawec Jaroszycski,1994-10-02,650000
Lucas Possignolo,1994-05-11,650000
Carlos Anastácio Henriques,1993-07-07,525000
Giuseppe Pezzella,1997-11-29,900000
Merlin Tandjigora,1990-04-06,450000
Marvin Friedrich,1995-12-13,775000
Manuel David Afonso,1994-03-03,750000
Daniel Sotres Castañeda,1993-05-21,550000
Assis Giovanaz,1989-10-04,375000
Ferrán Torres García,2000-02-29,1100000
Gregor Kobel,1997-12-06,950000
Gabriele Marchegiani,1996-06-03,975000
Ewerton da Silva Pereira,1992-12-01,575000
Filippo Costa,1995-05-21,750000
Ahmed Sayed,1996-01-10,825000
Franco Acosta,1996-03-05,875000
Chidera Ezeh,1997-10-02,775000
Davidson da Luz Pereira,1991-03-05,575000
Diogo Lucas Queirós,1999-01-05,850000
Jorman Aguilar,1994-09-11,750000
Leandro Henrique Nascimento,1998-11-10,1100000
Kyle Walker-Peters,1997-04-13,1100000
Henrik Bjørdal,1997-02-04,875000
Orel Mangala,1998-03-18,1000000
Thomas Rodríguez,1996-04-05,975000
Diego Alende López,1997-08-25,725000
Rui Pedro Coimbra Chaves,1990-09-11,525000
Marcus Edwards,1998-12-03,1200000
Victor Osimhen,1998-12-29,1100000
Jean Cleber Santos da Silva,1990-04-29,450000
Kevin Vázquez Comesaña,1993-03-23,650000
Vasilije Janjicic,1998-11-02,850000
João Filipe Couto Patrão,1990-01-22,600000
Doudou Mangni,1993-03-29,750000
Gedion Zelalem,1997-01-26,875000
Phil Foden,2000-05-28,1100000
Pedro José Moreira da Silva,1997-02-13,775000
Jacob Adebanjo,1993-09-05,625000
Alejandro Rodríguez Gorrín,1993-08-01,700000
Karim Guédé,1985-01-07,425000
Bakery Jatta,1998-06-06,1000000
Lumor Agbenyenu,1996-08-10,850000
Joe Lolley,1992-08-25,675000
Jordan Torunarigha,1997-08-07,1000000
Kevin Danso,1998-09-19,1000000
Imanol García Lugea,1995-12-26,875000
Everton Nascim. de Mendonça,1993-07-03,700000
Rui Gabriel Pinheiro Vieira,1991-11-13,475000
Ricardo Baleia Janota,1987-03-10,350000
Eros Schiavon,1983-04-24,260000
Mohamed Abarhoun,1989-05-03,450000
João Pedro Salazar da Graça,1995-06-18,775000
Francisco Loureiro Afonso,1997-04-24,750000
Tom Mickel,1989-04-19,375000
Zinho Vanheusden,1999-07-29,950000
Nabil Jaadi,1996-07-01,800000
Brad Smith,1994-04-09,700000
Ben Woodburn,1999-10-15,1100000
Raphael Framberger,1995-09-06,750000
Rodrigo Alves Soares,1992-12-26,625000
Mamadou Tounkara,1996-01-19,975000
Jhonatan Luiz Siqueira,1991-05-08,450000
Nuno Miguel Adro Tomás,1995-09-15,575000
Frédéric Ferreira Maciel,1994-03-15,750000
Javier Jiménez García,1997-03-11,700000
Álvaro Arencibia Arencibia,1994-06-08,675000
Adam Legzdins,1986-11-23,350000
Wesley Dias Dias Claudino,1995-06-22,650000
Ibson Pereira de Melo,1989-10-08,575000
Wilmar Jordán,1990-10-17,675000
Robert Costa Ventura,1994-06-06,750000
Dženis Burnic,1998-05-22,1000000
Fabrizio Melara,1986-05-06,475000
Filipe Santos Oliveira,1994-04-21,725000
Jesús Areso Blanco,1999-07-02,950000
Sinan Bytyqi,1995-01-15,625000
Emmanuel Hackman,1995-05-14,525000
Kévin Soni,1998-04-17,975000
Gustavo H. Barbosa Freire,1996-01-11,675000
Luís Carlos Santos Ribeiro,1992-04-19,425000
Jakob Haugaard,1992-05-01,450000
Tommaso Berni,1983-03-06,180000
Ricardo Samuel Cruz Moura,1988-12-14,325000
Christian Neiva Afonso,1994-12-10,675000
Julen López Salas,1995-07-20,650000
Ricardo José da Silva Fernandes,1994-10-28,400000
Gian Filippo Felicioli,1997-09-30,675000
Koffi Kouao,1998-05-20,650000
Kaan Baysal,1996-01-19,625000
João Guilherme Gonçalves de Sousa,1995-05-13,625000
Moise Kean,2000-02-28,900000
Alessandro Bastoni,1999-04-13,850000
Mattia Vitale,1997-10-01,775000
Ricardo Clarke,1992-09-27,600000
Diogo Filipe Pinto Leite,1999-01-23,850000
Ioritz Landeta Batiz,1995-10-10,575000
Awer Mabil,1995-09-15,700000
Fahd Moufi,1996-05-05,575000
Iván Villar Martínez,1997-07-09,575000
Agustín Medina Delgado,1994-09-08,525000
Jann-Fiete Arp,2000-01-06,1000000
Erick de Arruda Serafim,1997-12-10,775000
Alessandro Deiola,1995-08-01,700000
José Manuel Artiles Romero,1993-06-10,625000
Wellington Nascimento Carvalho,1992-11-21,600000
Tarsicio Aguado Arriazu,1994-10-16,600000
Adrián López Garrote,1999-01-09,575000
Federico Palacios Martínez,1995-04-09,625000
Angel Gomes,2000-08-31,975000
Gustavo Hebling de Aguiar,1996-04-05,700000
Enrico Bearzotti,1996-10-20,800000
Sergio Córdova,1997-08-09,850000
Alex Kakuba,1991-06-12,450000
Shay Facey,1995-01-07,550000
Dan-Axel Zagadou,1999-06-03,850000
Alexander Nübel,1996-09-30,825000
Eduardo Frias Molleda,1998-12-31,750000
Manel Royo Castell,1994-02-28,525000
Gianluca Scamacca,1999-01-01,675000
Weston McKennie,1998-08-28,925000
Martin Samuelsen,1997-04-17,775000
Francesco Cassata,1997-07-16,950000
Chuba Akpom,1995-10-09,775000
João Pedro da Costa Gamboa,1996-08-31,725000
Nikola Maraš,1997-12-19,700000
Moreto Moro Cassamá,1998-02-16,950000
Fabricio Santos de Jesus,1992-06-13,500000
Luca Zidane,1998-05-13,500000
Murilo Oliveira de Freitas,1996-05-12,725000
Sandro Rafael Veiga Cunha,1992-04-30,550000
Andrés Tomás Prieto Albert,1993-10-17,550000
Kenji Gorré,1994-09-29,675000
Fabian Reese,1997-11-29,975000
Andrew Gravillon,1998-02-08,750000
Jake Hesketh,1996-03-27,1000000
Curtis Good,1993-03-23,550000
Leonardo Navacchio,1992-12-28,450000
Dennis Eckert,1997-01-09,750000
Gianluca Di Chiara,1993-07-12,500000
Gian-Luca Itter,1999-01-05,825000
Martín Bengoa Díez,1994-11-21,675000
Sam Field,1998-05-08,950000
André Alexandre Antunes Pedrosa,1997-04-12,725000
Caio Gobbo Secco,1990-12-22,375000
Sunday Abalo,1995-05-14,550000
Fernando Pérez Quijada,1996-01-25,725000
Gustavo Ermel,1995-03-29,700000
Lukáš Zima,1994-01-09,475000
Ademola Lookman,1997-10-20,975000
Gilson Sequeira da Costa,1996-09-24,650000
Robin Zentner,1994-10-28,550000
Demetri Mitchell,1997-01-11,900000
Luca Crosta,1998-02-23,800000
Niccolò Zanellato,1998-06-24,600000
Esmiraldo Sá Silva,1997-09-20,625000
Philipp Köhn,1998-04-02,650000
Dennis Geiger,1998-06-10,775000
Nuno Alberto Macedo Pereira,1999-05-29,375000
Ianis Hagi,1998-10-22,750000
João Tavares Almeida,1998-12-12,575000
Raphael Spiegel,1992-12-19,375000
Niklas Schmidt,1998-03-01,800000
Marcel Alves Pereira,1992-10-16,425000
Francis Uzoho,1998-10-28,625000
Theodoros Ryuki Panagopoulos,1995-07-31,600000
Michac Mickiewicz,1989-01-20,300000
Mehdi Léris,1998-05-23,800000
Pedro Lomba Neto,2000-03-09,750000
Dener Gomes Clemente,1992-03-13,450000
Martin Merquelanz,1995-06-12,575000
Marco Friedl,1998-03-16,700000
Diogo Leite de Sousa,1993-08-08,425000
Sinan Kurt,1996-07-23,800000
Nikolas Nartey,2000-02-22,725000
Jon Guridi Aldalur,1995-02-28,575000
Fabio González Estupiñán,1997-02-12,600000
Bruno da Silva Fonseca,1992-09-14,400000
Freddie Woodman,1997-03-04,675000
Juan Valencia,1998-06-20,775000
Ramiro Guerra,1997-03-21,650000
Pau Francisco Torres,1997-01-16,575000
Francisco Feuillassier,1998-05-12,800000
Filippo Romagna,1997-05-26,725000
Arne Maier,1999-01-08,750000
Elvis Rexhbecaj,1997-11-01,625000
Filippo Melegoni,1999-02-18,750000
João Ricardo Pereira Queirós,1998-04-22,725000
Jon Sillero Monreal,1998-05-24,550000
Florian Müller,1997-11-13,650000
Francisco Simões Rodrigues,1997-02-27,525000
Jadon Sancho,2000-03-25,800000
Iker Amorrortu Andrinúa,1995-10-17,600000
Sven Müller,1996-02-16,400000
Filipe José Lima Mendes,1985-06-17,210000
Jake Clarke-Salter,1997-09-22,725000
Nicolas Ruscio Garmendia,1998-02-01,700000
Junior Pius,1995-12-20,500000
José Pedro Costa Leite,1997-01-12,600000
Oliver McBurnie,1996-06-04,825000
Marco Tumminello,1998-11-06,775000
Mickaël Cuisance,1999-08-16,800000
Elias Abouchabaka,2000-03-31,800000
Tafari Moore,1997-07-05,450000
Callum Gribbin,1998-12-18,750000
Zachary Dearnley,1998-09-28,775000
Juan José Narváez,1995-02-12,575000
Marian Sarr,1995-01-30,475000
Einar Galilea Azaceta,1995-05-22,475000
Tosin Adarabioyo,1997-09-24,725000
José María Amo Torres,1998-04-09,500000
Andoni Gorosabel Espinosa,1996-08-04,575000
Imanol Sarriegi Sasa,1995-04-27,575000
Jeff Reine-Adelaïde,1998-01-17,800000
Gabriel Barbosa Avelino,1999-03-17,775000
Federico Bonazzoli,1997-05-21,600000
Hamdou Elhouni,1994-02-12,525000
Bruno Edgar Silva Almeida,1994-03-18,475000
Eliseu Mendja Soares Cassamá,1994-02-06,425000
Aristóteles Romero,1995-10-18,625000
Felix Götze,1998-02-11,725000
Antonio Santurro,1992-02-29,325000
Scott McTominay,1996-12-08,800000
Raphael Rossi Branco,1990-07-25,350000
Pedro López Galisteo,1995-01-21,525000
Dráusio Luis Salia Gil,1991-08-21,400000
Florian Kath,1994-10-21,500000
Davide Frattesi,1999-09-22,725000
Mario González Gutiérrez,1996-02-25,600000
Kelechi John,1998-09-07,525000
Jhonder Cádiz,1995-07-29,550000
Arijanet Muric,1998-11-07,625000
Cristiano Castro Gomes,1994-08-05,425000
Daniel Molina Orta,1996-03-14,625000
Mile Svilar,1999-08-27,600000
Thierry Ramos Graça,1995-01-27,425000
George Thomas,1997-03-24,800000
Ignacio Abeledo Rute,1996-01-05,625000
Aidi Fulang Xisi,1990-12-17,350000
Carlos Calderón López,1995-04-14,500000
Ander Cantero Armendariz,1995-01-09,425000
Joseba Muguruza Bengoa,1994-01-11,600000
Mamadou Doucouré,1998-05-21,600000
João Paulo Silva Pinho,1992-04-30,280000
Lloyd Jones,1995-10-07,400000
Enrique Cebriá Alcover,1995-04-01,350000
Justin Möbius,1997-04-21,675000
Hendrio Araujo da Silva,1994-05-16,425000
Duarte Beirão Valente,1999-11-02,600000
Fabrizio Brignani,1998-01-13,600000
Macaulay Gillesphey,1995-11-24,425000
Jamie Sterry,1995-11-21,400000
Ryan Hill,1998-03-19,550000
João Pedro Barradas Novais,1993-07-10,400000
Álvaro Queijeiro Pintos,1993-02-25,425000
Jake Flannigan,1996-02-02,525000
Nicolás Schiappacasse,1999-01-12,625000
David Faupala,1997-02-11,550000
Daniel Raba Antolin,1995-10-29,675000
Daniel Iversen,1997-07-19,525000
Alejandro Centelles Plaza,1999-08-30,450000
Andrea Pinamonti,1999-05-19,625000
Miguel Juan Llambrich,1996-01-18,600000
Ángel De la Calzada Ramos,1994-09-02,375000
Antonio Martínez López,1997-06-30,675000
Jon Gorenc Stankovic,1996-01-14,600000
Cristian Moreno Mayor,1995-05-18,475000
Aylton Filipe Boa Morte,1993-09-23,425000
Tatsuya Ito,1997-06-26,525000
Freddie Ladapo,1993-02-01,400000
